Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_237,VDD,Metal1,139.7200,152.8800,4.999965
FILLER_35_178,VDD,Metal1,106.6800,152.8800,4.999966
FILLER_35_104,VDD,Metal1,65.2400,152.8800,4.999972
FILLER_35_86,VDD,Metal1,55.1600,152.8800,4.999974
FILLER_35_70,VDD,Metal1,51.0080,153.5720,4.999974
FILLER_35_36,VDD,Metal1,27.4400,152.8800,4.999975
FILLER_35_18,VDD,Metal1,21.8880,153.5720,4.999976
FILLER_34_255,VDD,Metal1,149.8000,152.8800,4.999965
FILLER_34_253,VDD,Metal1,148.9600,152.8800,4.999965
FILLER_34_244,VDD,Metal1,143.6400,152.8800,4.999965
FILLER_34_107,VDD,Metal1,66.9200,152.8800,4.999972
FILLER_34_90,VDD,Metal1,57.6800,152.8800,4.999974
FILLER_34_45,VDD,Metal1,32.2000,152.8800,4.999974
FILLER_34_37,VDD,Metal1,30.1865,152.3030,4.999974
FILLER_34_34,VDD,Metal1,26.0400,152.8800,4.999976
FILLER_34_8,VDD,Metal1,11.4800,152.8800,4.999976
FILLER_34_6,VDD,Metal1,10.6400,152.8800,4.999976
FILLER_34_2,VDD,Metal1,9.3400,152.4475,4.999976
FILLER_33_200,VDD,Metal1,119.0000,145.0400,4.999924
FILLER_33_107,VDD,Metal1,68.1400,145.4725,4.999927
FILLER_33_87,VDD,Metal1,55.7200,145.0400,4.999935
FILLER_33_63,VDD,Metal1,42.5600,145.0400,4.999937
FILLER_33_33,VDD,Metal1,25.4800,145.0400,4.999941
FILLER_33_31,VDD,Metal1,24.6400,145.0400,4.999941
FILLER_32_255,VDD,Metal1,149.8000,145.0400,4.999924
FILLER_32_244,VDD,Metal1,143.6400,145.0400,4.999924
FILLER_32_189,VDD,Metal1,112.8400,145.0400,4.999924
FILLER_32_185,VDD,Metal1,111.8200,144.6075,4.999924
FILLER_32_166,VDD,Metal1,99.9600,145.0400,4.999925
FILLER_32_164,VDD,Metal1,99.1200,145.0400,4.999925
FILLER_32_133,VDD,Metal1,81.7600,145.0400,4.999925
FILLER_32_78,VDD,Metal1,50.6800,145.0400,4.999936
FILLER_32_37,VDD,Metal1,30.1865,144.4630,4.999937
FILLER_32_2,VDD,Metal1,9.3400,144.6075,4.999941
FILLER_31_255,VDD,Metal1,149.8000,137.2000,4.999955
FILLER_31_251,VDD,Metal1,148.7800,137.6325,4.999955
FILLER_31_206,VDD,Metal1,123.5800,137.6325,4.999955
FILLER_31_106,VDD,Metal1,67.5800,137.6325,4.999966
FILLER_31_98,VDD,Metal1,64.3465,137.7765,4.999966
FILLER_31_84,VDD,Metal1,54.0400,137.2000,4.999968
FILLER_31_82,VDD,Metal1,53.2000,137.2000,4.999968
FILLER_31_68,VDD,Metal1,45.3600,137.2000,4.999968
FILLER_31_58,VDD,Metal1,39.7600,137.2000,4.999969
FILLER_31_28,VDD,Metal1,22.6800,137.2000,4.999970
FILLER_31_26,VDD,Metal1,21.8400,137.2000,4.999970
FILLER_31_18,VDD,Metal1,19.5465,137.7765,4.999970
FILLER_31_2,VDD,Metal1,12.9280,137.8920,4.999970
FILLER_30_215,VDD,Metal1,127.4000,137.2000,4.999955
FILLER_30_211,VDD,Metal1,126.3800,136.7675,4.999955
FILLER_30_181,VDD,Metal1,108.3600,137.2000,4.999956
FILLER_30_177,VDD,Metal1,107.3400,136.7675,4.999956
FILLER_30_117,VDD,Metal1,72.5200,137.2000,4.999960
FILLER_30_115,VDD,Metal1,71.6800,137.2000,4.999960
FILLER_30_107,VDD,Metal1,69.3865,136.6230,4.999966
FILLER_30_104,VDD,Metal1,65.2400,137.2000,4.999966
FILLER_30_100,VDD,Metal1,64.2200,136.7675,4.999966
FILLER_30_92,VDD,Metal1,60.9865,136.6230,4.999966
FILLER_30_77,VDD,Metal1,50.1200,137.2000,4.999968
FILLER_30_31,VDD,Metal1,25.5800,136.7675,4.999969
FILLER_29_193,VDD,Metal1,115.0800,129.3600,4.999929
FILLER_29_139,VDD,Metal1,84.8400,129.3600,4.999931
FILLER_29_137,VDD,Metal1,84.0000,129.3600,4.999931
FILLER_29_98,VDD,Metal1,62.1600,129.3600,4.999934
FILLER_29_90,VDD,Metal1,59.8665,129.9365,4.999934
FILLER_29_82,VDD,Metal1,52.9200,129.3600,4.999936
FILLER_29_80,VDD,Metal1,52.0800,129.3600,4.999936
FILLER_29_63,VDD,Metal1,42.5600,129.3600,4.999938
FILLER_29_4,VDD,Metal1,9.2400,129.3600,4.999941
FILLER_29_2,VDD,Metal1,8.4000,129.3600,4.999941
FILLER_28_219,VDD,Metal1,129.6400,129.3600,4.999929
FILLER_28_189,VDD,Metal1,112.8400,129.3600,4.999930
FILLER_28_185,VDD,Metal1,111.8200,128.9275,4.999930
FILLER_28_155,VDD,Metal1,95.0200,128.9275,4.999931
FILLER_28_121,VDD,Metal1,74.7600,129.3600,4.999932
FILLER_28_117,VDD,Metal1,73.7400,128.9275,4.999932
FILLER_28_107,VDD,Metal1,67.2000,129.3600,4.999932
FILLER_28_96,VDD,Metal1,60.7600,129.3600,4.999934
FILLER_28_92,VDD,Metal1,59.7400,128.9275,4.999934
FILLER_28_70,VDD,Metal1,46.4800,129.3600,4.999937
FILLER_28_37,VDD,Metal1,28.9400,128.9275,4.999938
FILLER_28_34,VDD,Metal1,26.0400,129.3600,4.999941
FILLER_28_30,VDD,Metal1,25.0200,128.9275,4.999941
FILLER_28_24,VDD,Metal1,20.7200,129.3600,4.999941
FILLER_28_2,VDD,Metal1,8.4000,129.3600,4.999941
FILLER_27_93,VDD,Metal1,59.3600,121.5200,4.999868
FILLER_27_85,VDD,Metal1,57.0665,122.0965,4.999868
FILLER_27_72,VDD,Metal1,48.5400,121.9525,4.999892
FILLER_27_69,VDD,Metal1,45.6400,121.5200,4.999893
FILLER_27_65,VDD,Metal1,44.6200,121.9525,4.999893
FILLER_27_51,VDD,Metal1,35.8400,121.5200,4.999900
FILLER_27_43,VDD,Metal1,33.5465,122.0965,4.999900
FILLER_27_10,VDD,Metal1,13.8200,121.9525,4.999903
FILLER_27_2,VDD,Metal1,10.5865,122.0965,4.999903
FILLER_26_255,VDD,Metal1,149.8000,121.5200,4.999841
FILLER_26_227,VDD,Metal1,134.4000,121.5200,4.999841
FILLER_26_138,VDD,Metal1,84.2800,121.5200,4.999867
FILLER_26_136,VDD,Metal1,83.4400,121.5200,4.999867
FILLER_26_66,VDD,Metal1,43.9600,121.5200,4.999893
FILLER_26_64,VDD,Metal1,43.1200,121.5200,4.999893
FILLER_26_60,VDD,Metal1,41.8200,121.0875,4.999893
FILLER_26_51,VDD,Metal1,35.5600,121.5200,4.999900
FILLER_26_49,VDD,Metal1,34.7200,121.5200,4.999900
FILLER_26_45,VDD,Metal1,33.4200,121.0875,4.999900
FILLER_26_37,VDD,Metal1,30.1865,120.9430,4.999903
FILLER_26_34,VDD,Metal1,26.0400,121.5200,4.999903
FILLER_26_32,VDD,Metal1,25.2000,121.5200,4.999904
FILLER_26_2,VDD,Metal1,8.1200,121.5200,4.999903
FILLER_25_139,VDD,Metal1,84.8400,113.6800,4.999793
FILLER_25_137,VDD,Metal1,84.0000,113.6800,4.999793
FILLER_25_123,VDD,Metal1,77.1000,114.1125,4.999803
FILLER_25_77,VDD,Metal1,52.5865,114.2565,4.999806
FILLER_25_40,VDD,Metal1,29.4000,113.6800,4.999814
FILLER_25_36,VDD,Metal1,28.3800,114.1125,4.999862
FILLER_24_177,VDD,Metal1,106.4000,113.6800,4.999778
FILLER_24_151,VDD,Metal1,91.5600,113.6800,4.999789
FILLER_24_127,VDD,Metal1,78.1200,113.6800,4.999803
FILLER_24_125,VDD,Metal1,77.2800,113.6800,4.999803
FILLER_24_37,VDD,Metal1,28.0000,113.6800,4.999862
FILLER_24_26,VDD,Metal1,21.8400,113.6800,4.999867
FILLER_23_160,VDD,Metal1,96.6000,105.8400,4.999470
FILLER_23_158,VDD,Metal1,95.7600,105.8400,4.999470
FILLER_23_154,VDD,Metal1,94.4600,106.2725,4.999470
FILLER_23_142,VDD,Metal1,86.5200,105.8400,4.999471
FILLER_23_139,VDD,Metal1,84.8400,105.8400,4.999473
FILLER_23_137,VDD,Metal1,84.0000,105.8400,4.999473
FILLER_23_83,VDD,Metal1,54.7000,106.2725,4.999474
FILLER_23_74,VDD,Metal1,48.4400,105.8400,4.999505
FILLER_23_72,VDD,Metal1,47.6000,105.8400,4.999505
FILLER_23_36,VDD,Metal1,27.1600,105.8400,4.999904
FILLER_23_32,VDD,Metal1,26.1400,106.2725,4.999905
FILLER_23_2,VDD,Metal1,8.1200,105.8400,4.999916
FILLER_22_255,VDD,Metal1,149.8000,105.8400,4.999467
FILLER_22_145,VDD,Metal1,88.2000,105.8400,4.999470
FILLER_22_143,VDD,Metal1,87.3600,105.8400,4.999470
FILLER_22_139,VDD,Metal1,86.0600,105.4075,4.999471
FILLER_22_111,VDD,Metal1,69.4400,105.8400,4.999473
FILLER_22_107,VDD,Metal1,68.1400,105.4075,4.999473
FILLER_22_104,VDD,Metal1,65.2400,105.8400,4.999473
FILLER_22_102,VDD,Metal1,64.4000,105.8400,4.999473
FILLER_22_91,VDD,Metal1,58.2400,105.8400,4.999473
FILLER_22_83,VDD,Metal1,55.9465,105.2630,4.999473
FILLER_22_69,VDD,Metal1,45.6400,105.8400,4.999900
FILLER_22_67,VDD,Metal1,44.8000,105.8400,4.999900
FILLER_22_37,VDD,Metal1,28.9400,105.4075,4.999904
FILLER_22_10,VDD,Metal1,13.8200,105.4075,4.999916
FILLER_22_2,VDD,Metal1,10.5865,105.2630,4.999916
FILLER_21_203,VDD,Metal1,120.6800,98.0000,4.999952
FILLER_21_162,VDD,Metal1,97.7200,98.0000,4.999953
FILLER_21_158,VDD,Metal1,96.7000,98.4325,4.999953
FILLER_21_142,VDD,Metal1,91.3280,98.6920,4.999953
FILLER_21_139,VDD,Metal1,84.8400,98.0000,4.999953
FILLER_21_137,VDD,Metal1,84.0000,98.0000,4.999953
FILLER_21_133,VDD,Metal1,82.7000,98.4325,4.999953
FILLER_21_90,VDD,Metal1,57.4000,98.0000,4.999955
FILLER_21_82,VDD,Metal1,55.3865,98.5765,4.999955
FILLER_21_72,VDD,Metal1,47.6000,98.0000,4.999955
FILLER_21_40,VDD,Metal1,29.4000,98.0000,4.999957
FILLER_21_34,VDD,Metal1,26.0400,98.0000,4.999971
FILLER_21_26,VDD,Metal1,24.0265,98.5765,4.999971
FILLER_21_10,VDD,Metal1,13.8200,98.4325,4.999973
FILLER_21_2,VDD,Metal1,10.5865,98.5765,4.999973
FILLER_20_255,VDD,Metal1,149.8000,98.0000,4.999952
FILLER_20_244,VDD,Metal1,143.6400,98.0000,4.999952
FILLER_20_240,VDD,Metal1,142.6200,97.5675,4.999952
FILLER_20_185,VDD,Metal1,110.6000,98.0000,4.999952
FILLER_20_174,VDD,Metal1,104.4400,98.0000,4.999952
FILLER_20_165,VDD,Metal1,99.4000,98.0000,4.999953
FILLER_20_119,VDD,Metal1,73.6400,98.0000,4.999954
FILLER_20_117,VDD,Metal1,72.8000,98.0000,4.999954
FILLER_20_107,VDD,Metal1,67.2000,98.0000,4.999954
FILLER_20_104,VDD,Metal1,65.2400,98.0000,4.999954
FILLER_20_102,VDD,Metal1,64.4000,98.0000,4.999954
FILLER_20_86,VDD,Metal1,57.6265,97.4230,4.999955
FILLER_20_70,VDD,Metal1,51.0080,97.3080,4.999955
FILLER_20_65,VDD,Metal1,43.4000,98.0000,4.999957
FILLER_20_61,VDD,Metal1,42.3800,97.5675,4.999957
FILLER_20_50,VDD,Metal1,36.2200,97.5675,4.999958
FILLER_20_37,VDD,Metal1,28.0000,98.0000,4.999968
FILLER_20_26,VDD,Metal1,21.5600,98.0000,4.999973
FILLER_20_22,VDD,Metal1,20.5400,97.5675,4.999973
FILLER_20_6,VDD,Metal1,10.6400,98.0000,4.999973
FILLER_20_2,VDD,Metal1,9.3400,97.5675,4.999973
FILLER_19_209,VDD,Metal1,124.0400,90.1600,4.999824
FILLER_19_149,VDD,Metal1,90.4400,90.1600,4.999824
FILLER_19_131,VDD,Metal1,81.5800,90.5925,4.999824
FILLER_19_115,VDD,Metal1,76.2080,90.8520,4.999825
FILLER_19_84,VDD,Metal1,54.3200,90.1600,4.999839
FILLER_19_80,VDD,Metal1,53.0200,90.5925,4.999840
FILLER_19_66,VDD,Metal1,45.1800,90.5925,4.999843
FILLER_19_54,VDD,Metal1,38.4600,90.5925,4.999848
FILLER_19_38,VDD,Metal1,33.0880,90.8520,4.999884
FILLER_19_31,VDD,Metal1,24.6400,90.1600,4.999900
FILLER_18_179,VDD,Metal1,107.2400,90.1600,4.999824
FILLER_18_177,VDD,Metal1,106.4000,90.1600,4.999824
FILLER_18_115,VDD,Metal1,72.6200,89.7275,4.999825
FILLER_18_107,VDD,Metal1,69.3865,89.5830,4.999825
FILLER_18_103,VDD,Metal1,64.9600,90.1600,4.999826
FILLER_18_99,VDD,Metal1,63.6600,89.7275,4.999826
FILLER_18_89,VDD,Metal1,57.1200,90.1600,4.999826
FILLER_18_81,VDD,Metal1,54.8265,89.5830,4.999839
FILLER_18_65,VDD,Metal1,43.6800,90.1600,4.999847
FILLER_18_52,VDD,Metal1,36.1200,90.1600,4.999884
FILLER_18_37,VDD,Metal1,28.0000,90.1600,4.999890
FILLER_18_34,VDD,Metal1,26.0400,90.1600,4.999890
FILLER_18_23,VDD,Metal1,19.8800,90.1600,4.999900
FILLER_18_2,VDD,Metal1,10.5865,89.5830,4.999900
FILLER_17_252,VDD,Metal1,149.3400,82.7525,4.999978
FILLER_17_172,VDD,Metal1,103.3200,82.3200,4.999980
FILLER_17_151,VDD,Metal1,91.8400,82.3200,4.999981
FILLER_17_108,VDD,Metal1,67.4800,82.3200,4.999982
FILLER_17_104,VDD,Metal1,66.4600,82.7525,4.999982
FILLER_17_88,VDD,Metal1,61.0880,83.0120,4.999983
FILLER_17_80,VDD,Metal1,52.0800,82.3200,4.999983
FILLER_17_72,VDD,Metal1,49.7865,82.8965,4.999983
FILLER_17_63,VDD,Metal1,42.2800,82.3200,4.999984
FILLER_17_61,VDD,Metal1,41.4400,82.3200,4.999984
FILLER_17_57,VDD,Metal1,40.1400,82.7525,4.999984
FILLER_17_49,VDD,Metal1,36.9065,82.8965,4.999985
FILLER_17_43,VDD,Metal1,31.3600,82.3200,4.999985
FILLER_17_35,VDD,Metal1,29.0665,82.8965,4.999985
FILLER_17_10,VDD,Metal1,13.8200,82.7525,4.999986
FILLER_17_2,VDD,Metal1,10.5865,82.8965,4.999986
FILLER_16_174,VDD,Metal1,104.4400,82.3200,4.999980
FILLER_16_172,VDD,Metal1,103.6000,82.3200,4.999980
FILLER_16_161,VDD,Metal1,97.1600,82.3200,4.999981
FILLER_16_159,VDD,Metal1,96.3200,82.3200,4.999981
FILLER_16_118,VDD,Metal1,74.3000,81.8875,4.999981
FILLER_16_113,VDD,Metal1,70.2800,82.3200,4.999982
FILLER_16_111,VDD,Metal1,69.4400,82.3200,4.999982
FILLER_16_107,VDD,Metal1,68.1400,81.8875,4.999982
FILLER_16_104,VDD,Metal1,65.2400,82.3200,4.999983
FILLER_16_102,VDD,Metal1,64.4000,82.3200,4.999983
FILLER_16_94,VDD,Metal1,62.1065,81.7430,4.999983
FILLER_16_83,VDD,Metal1,53.7600,82.3200,4.999983
FILLER_16_75,VDD,Metal1,51.4665,81.7430,4.999983
FILLER_16_62,VDD,Metal1,41.7200,82.3200,4.999984
FILLER_16_58,VDD,Metal1,40.7000,81.8875,4.999984
FILLER_16_45,VDD,Metal1,33.4200,81.8875,4.999985
FILLER_16_37,VDD,Metal1,30.1865,81.7430,4.999985
FILLER_16_24,VDD,Metal1,21.6600,81.8875,4.999986
FILLER_16_10,VDD,Metal1,13.8200,81.8875,4.999986
FILLER_16_2,VDD,Metal1,10.5865,81.7430,4.999986
FILLER_15_214,VDD,Metal1,126.8400,74.4800,4.999962
FILLER_15_212,VDD,Metal1,126.0000,74.4800,4.999962
FILLER_15_139,VDD,Metal1,84.8400,74.4800,4.999964
FILLER_15_137,VDD,Metal1,84.0000,74.4800,4.999964
FILLER_15_89,VDD,Metal1,58.0600,74.9125,4.999967
FILLER_15_81,VDD,Metal1,54.8265,75.0565,4.999967
FILLER_15_68,VDD,Metal1,45.3600,74.4800,4.999972
FILLER_15_58,VDD,Metal1,39.7600,74.4800,4.999974
FILLER_15_54,VDD,Metal1,38.4600,74.9125,4.999974
FILLER_15_41,VDD,Metal1,31.1800,74.9125,4.999974
FILLER_15_33,VDD,Metal1,27.9465,75.0565,4.999974
FILLER_15_2,VDD,Metal1,8.4000,74.4800,4.999982
FILLER_14_177,VDD,Metal1,106.4000,74.4800,4.999963
FILLER_14_157,VDD,Metal1,95.2000,74.4800,4.999964
FILLER_14_109,VDD,Metal1,68.0400,74.4800,4.999964
FILLER_14_107,VDD,Metal1,67.2000,74.4800,4.999964
FILLER_14_104,VDD,Metal1,65.2400,74.4800,4.999964
FILLER_14_96,VDD,Metal1,63.2265,73.9030,4.999964
FILLER_14_80,VDD,Metal1,56.6080,73.7880,4.999967
FILLER_14_69,VDD,Metal1,45.6400,74.4800,4.999972
FILLER_14_67,VDD,Metal1,44.8000,74.4800,4.999972
FILLER_14_59,VDD,Metal1,42.5065,73.9030,4.999973
FILLER_14_33,VDD,Metal1,25.7600,74.4800,4.999982
FILLER_14_10,VDD,Metal1,12.6000,74.4800,4.999982
FILLER_14_2,VDD,Metal1,10.5865,73.9030,4.999982
FILLER_13_226,VDD,Metal1,133.5600,66.6400,4.999891
FILLER_13_224,VDD,Metal1,132.7200,66.6400,4.999891
FILLER_13_212,VDD,Metal1,125.7200,66.6400,4.999891
FILLER_13_176,VDD,Metal1,105.8400,66.6400,4.999896
FILLER_13_155,VDD,Metal1,93.8000,66.6400,4.999901
FILLER_13_144,VDD,Metal1,87.6400,66.6400,4.999909
FILLER_13_142,VDD,Metal1,86.8000,66.6400,4.999909
FILLER_13_131,VDD,Metal1,80.3600,66.6400,4.999910
FILLER_13_92,VDD,Metal1,58.5200,66.6400,4.999913
FILLER_13_90,VDD,Metal1,57.6800,66.6400,4.999916
FILLER_13_54,VDD,Metal1,39.7065,67.2165,4.999928
FILLER_13_44,VDD,Metal1,31.6400,66.6400,4.999934
FILLER_13_40,VDD,Metal1,30.6200,67.0725,4.999934
FILLER_13_18,VDD,Metal1,17.3600,66.6400,4.999937
FILLER_12_177,VDD,Metal1,106.4000,66.6400,4.999896
FILLER_12_104,VDD,Metal1,65.2400,66.6400,4.999913
FILLER_12_85,VDD,Metal1,55.8200,66.2075,4.999919
FILLER_12_64,VDD,Metal1,42.8400,66.6400,4.999928
FILLER_12_62,VDD,Metal1,42.0000,66.6400,4.999928
FILLER_12_54,VDD,Metal1,39.7065,66.0630,4.999928
FILLER_12_37,VDD,Metal1,30.1865,66.0630,4.999934
FILLER_12_31,VDD,Metal1,25.5800,66.2075,4.999937
FILLER_12_23,VDD,Metal1,22.3465,66.0630,4.999938
FILLER_12_6,VDD,Metal1,10.3600,66.6400,4.999937
FILLER_12_2,VDD,Metal1,9.3400,66.2075,4.999937
FILLER_11_223,VDD,Metal1,133.1000,59.2325,4.999718
FILLER_11_212,VDD,Metal1,125.7200,58.8000,4.999718
FILLER_11_176,VDD,Metal1,105.5600,58.8000,4.999725
FILLER_11_174,VDD,Metal1,104.7200,58.8000,4.999726
